suite,task_id,initial_state_index,seed,profile,runtime,success,environment_steps,steady_p50_seconds,steady_p95_seconds,startup_seconds,request_per_second,queue_age_p95_steps,discard,depletion,disconnects,recoveries,fallback,trace_sha256
libero_spatial,7,47,2026082500,fixed_0250,sync_hold,True,124,0.0835137979593128,0.08737131180241704,0.07599196094088256,0.6339506023534023,,0,,,,,539fa98ff447333e51cda951e55dbe0fb97f118d738db2d2cd692f19eac3f1a1
libero_spatial,7,48,2026082501,fixed_0250,sync_hold,True,124,0.08495493978261948,0.08839561208151281,0.07633937988430262,0.6346949404523055,,0,,,,,13f9fa6345d5ec65c123a302f08cd7f05c285d98bb4a871acd7f3f44ff27539d
libero_spatial,7,49,2026082502,fixed_0250,sync_hold,True,135,0.08204782893881202,0.09075043238699436,0.07521668705157936,0.5923740287293093,,0,,,,,263e4ec2f27b719f4cf936340e056ab07bf9327600ca75f7e199b6c373213ec0
libero_spatial,7,47,2026082500,fixed_0950,sync_hold,True,124,0.081009287154302,0.08618486626073718,0.07563794706948102,0.43921486553846356,,0,,,,,c18cb74ed896da6f6d82d3cd9832d447abd17f3dc1c8e998c224819535cb6724
libero_spatial,7,48,2026082501,fixed_0950,sync_hold,True,124,0.08295124094001949,0.09163931072689592,0.07414118410088122,0.4389463688367772,,0,,,,,c2195f95dc6e96b4d0b986b6091585a402417dd2ab59d3bf9063a6a00d9a5b61
libero_spatial,7,49,2026082502,fixed_0950,sync_hold,True,135,0.08407787093892694,0.09320767275057733,0.07526179007254541,0.4183508825454975,,0,,,,,bc83188a334e2ae3ff81f3ab43c957429f6910d488b77907326f90f107f9fce8
libero_spatial,7,47,2026082500,jitter_0600_pm0400_v2,sync_hold,True,124,0.08475494896993041,0.0876050473190844,0.07510304288007319,0.5395219524799659,,0,,,,,c71d6ed182a1652b8e070a89d359577a6cc7ed43810da81410b2ba4a5b1c2e53
libero_spatial,7,48,2026082501,jitter_0600_pm0400_v2,sync_hold,True,124,0.08988052094355226,0.09031373169273138,0.07510431297123432,0.5384993399814466,,0,,,,,d17fea9478bcd459d960c2e9ed7b1a6aa663359ac4fe76627bcad82a139e0269
libero_spatial,7,49,2026082502,jitter_0600_pm0400_v2,sync_hold,True,135,0.08494336297735572,0.09392369170673191,0.07708803797140718,0.5088748259155822,,0,,,,,0825c81c2d817bf687b30f869dedd5825443c22997e840c23fcd8b26de4ea8c4
libero_spatial,7,47,2026082500,burst_0250_to2000_v2,sync_hold,True,124,0.08415938611142337,0.08868990666233004,0.07604671199806035,0.45049061314653455,,0,,,,,1000eeb53ca29acd71237e186aa06fd90adc6853014fb15a8be832873ea0efc3
libero_spatial,7,48,2026082501,burst_0250_to2000_v2,sync_hold,True,124,0.08157784212380648,0.0927714076358825,0.07951567601412535,0.45042672951115736,,0,,,,,332b92f629778f345b9c7a12b8e10708aa2e4d039e7e29514a2c1fde18159642
libero_spatial,7,49,2026082502,burst_0250_to2000_v2,sync_hold,True,135,0.08295892598107457,0.09102285080589353,0.07451057201251388,0.4292143660877311,,0,,,,,f071530a97dd99fc8d422614ca5332b6a70dc08e837ba4b164c949cfb061db30
libero_spatial,7,47,2026082500,fixed_0000,lerobot_weighted_average,True,128,0.1304628369398415,0.15207348600961268,5.921695817029104,3.191945094808755,,79,,,,,6aec1be0a43087538d891ec9cc76b36e3c1cc0c35c37360230a3f6b62054a28a
libero_spatial,7,48,2026082501,fixed_0000,lerobot_weighted_average,False,300,0.12854641280137002,0.15070349611341952,5.308405289892107,3.249137166995979,,212,,,,,7ef04091be018cecad1daa6b8ef28502ed69217c8ee53f8e5d17211265ae6f4e
