model_key,model_revision,runtime,delay_profile,task_id,episode_index,initial_state_index,seed,success,environment_steps,hold_fraction,dropped_prefix_steps,delivery_latency_p50_seconds,delivery_latency_p95_seconds,inference_latency_p50_seconds,inference_latency_p95_seconds,action_discontinuity_mean_l2,action_discontinuity_max_l2,action_acceleration_max_l2,peak_cuda_memory_mib,wall_clock_episode_seconds,source_commit,trace_sha256,video_sha256
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_latest_only,fixed_0950,0,1,2,2026081501,True,175,0.03428571428571429,1309,1.0539265172556043,1.0914403340779244,0.07449559308588505,0.09468493741005658,0.20490075643013778,6.281206130981445,6.2858381271362305,12250.8251953125,14.15405159862712,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,1743eea9643bc6771986235f0b973ce69ddbf969d21471877ea922cfabbc2c6c,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_latest_only,fixed_0950,0,2,4,2026081502,True,187,0.03208556149732621,1394,1.0586682562716305,1.0846076508518308,0.07681261165998876,0.09687586573418229,0.20451184416249876,6.27780818939209,6.288406848907471,12250.8251953125,14.85752835823223,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,1875030074def3b5c7709c799636265e1bc10b3c072e57944d98cf3dcec53ca4,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,actionstream_aligned,fixed_0950,0,0,0,2026081500,True,143,0.22377622377622378,272,1.1257127369754016,2.842348254192615,0.1615673298947513,1.8778020245954334,0.04134236255490129,2.000028610229492,2.000028610229492,12250.8251953125,12.506062930915505,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,1bfe71b6e4c9e69a17f70387b97d8022adab23cc02d8e4f97b2b0223f2050ed3,fcadca427b112fe3e9fa254a1fe14ba018a015708fbb4c815649af620b45b80a
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,actionstream_aligned,fixed_0950,0,1,2,2026081501,True,139,0.1366906474820144,239,1.0671201485674828,3.0307200661394713,0.10838427627459168,2.0700685628224136,0.07354757253526022,6.277326583862305,6.282702922821045,12250.8251953125,12.34073673794046,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,edb66ae6601f94ab4005d76f3d484ceae86ef0757ab2d838189e8f62a7cb4eed,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,actionstream_aligned,fixed_0950,0,2,4,2026081502,True,151,0.16556291390728478,285,1.073799341218546,2.6100526790600256,0.11468431795947254,1.6499951842473806,0.20807876789166282,6.282426834106445,12.563499450683594,12250.8251953125,12.952018060721457,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,f7c5b1b622802f5f8ef66d712c4d0475cd75a26af495e52655b3d17fd92be21b,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_weighted_average,jitter_0500_pm0250,0,0,0,2026081500,True,163,0.018404907975460124,461,0.6121528721414506,0.8836668970528989,0.08788005216047168,0.1263898121193051,0.04167299200838179,1.820009469985962,2.2400083541870117,12250.8251953125,13.075812180992216,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,f168e40cff797245dabdd24c1a9aeb3bf2d7b8ce4b9e491ad3bc8d370e4f1fb8,fa0cf3abe52eb545c0b3601d6bad756f28d4bcba46e44703cc42714ab428f4a0
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_weighted_average,jitter_0500_pm0250,0,1,2,2026081501,False,280,0.010714285714285714,952,0.671000006608665,0.8603433454642072,0.08702073758468032,0.12815482446458187,0.2794953144345713,5.67611026763916,6.989306449890137,12250.8251953125,18.96683168504387,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,83005c7a1ab26c8ac45b247878531cc7d40c0eefe8b24a5ac6b3ca4791663994,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_weighted_average,jitter_0500_pm0250,0,2,4,2026081502,True,156,0.019230769230769232,512,0.651263969251886,0.8726088965777308,0.08811012585647404,0.11494843917898834,0.07021722022984778,5.70761251449585,5.710544586181641,12250.8251953125,12.68876341311261,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,cbf9d24edd76c74f09429d66c935c55f1a21b6b26c56f9bea3d49235e0f3d64f,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_latest_only,jitter_0500_pm0250,0,0,0,2026081500,True,143,0.013986013986013986,514,0.6340326555073261,0.8649410757701844,0.07762745954096317,0.11635102056898178,0.027480603707298427,2.0011706352233887,2.0024209022521973,12250.8251953125,12.102878257166594,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,cc053fadb70e04a7b91650b819348db06942b2d39836f676b718522894da3dce,7cda6d1bd7bbc8ab2a27227cd109e1d60d4a5716176a8a32803cfc20144278eb
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_latest_only,jitter_0500_pm0250,0,1,2,2026081501,True,147,0.013605442176870748,588,0.6268557943403721,0.8564505456015465,0.07618975499644876,0.11301064370200033,0.15617357858150482,6.281968116760254,6.290768623352051,12250.8251953125,12.3171241809614,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,63af75cd42f228afef47478272ab0b7bbe0833cd99f61b1284832982569d6c16,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,lerobot_latest_only,jitter_0500_pm0250,0,2,4,2026081502,True,161,0.018633540372670808,509,0.6488071109633893,0.8613350043306127,0.08147303573787212,0.12417130882386118,0.06734551620611455,6.251151084899902,6.254831314086914,12250.8251953125,13.00061959726736,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,fac79d1717181d276eece5a67ebe320f2b840294ba3881563cbd3b94164a0e06,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,actionstream_aligned,jitter_0500_pm0250,0,0,0,2026081500,True,143,0.0,173,0.6902807930018753,2.3251136672450214,0.10616215760819614,1.718141497438772,0.043832905811887285,2.0000617504119873,2.000025510787964,12250.8251953125,12.197582634165883,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,7e9807ff41bbf21092720fad9874605d0486394bdf6273328a63b85cc4815a3f,492081fb0905f901d46832363cdc721dc274eb3b46405f80b284d39e9ef217c7
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,actionstream_aligned,jitter_0500_pm0250,0,1,2,2026081501,True,137,0.0,165,0.723013455979526,2.4969798081554417,0.13050929317250848,1.8473130328580678,0.259918495105333,6.2826385498046875,6.301163673400879,12250.8251953125,11.756155194714665,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,1170b07a72ea9aa4307ee15fea1cb73fdc97e7fcf74f190a2f87ada055746855,
xvla,12e8783e996944f5c97e490d37d4c145484ed70a,actionstream_aligned,jitter_0500_pm0250,0,2,4,2026081502,True,142,0.0,171,0.6852208150085062,2.2677743874490246,0.12465043249540031,1.6310445207636788,0.16174003339029108,6.262583255767822,6.265008449554443,12250.8251953125,12.063193472102284,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,3dfcada3c42718b87a5c719369338dbcbb510f0e7bbb12e8351c01722f1a823d,
smolvla,31d453f7edd78c839a8bbc39744a292686daf0de,lerobot_weighted_average,fixed_0000,0,0,0,2026081500,True,138,0.0,79,0.27404264360666275,0.49872405165806377,0.2251295829191804,0.423621397465467,0.09018007871511317,1.5922428369522095,1.5986754894256592,925.603515625,7.522630515974015,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,3a692a8dd7222df91f9126c72b44fd32b2cb449801d58f85c8dee749c5953a98,659eb2b2a3e41b894d220c6c91c27b761e259e710095534ed5460d17235d9ee6
smolvla,31d453f7edd78c839a8bbc39744a292686daf0de,lerobot_weighted_average,fixed_0000,0,1,2,2026081501,True,135,0.0,79,0.2654385380446911,0.4321990441530942,0.21511302003636956,0.2878905684687197,0.07911661616179036,2.0072104930877686,2.0056281089782715,925.603515625,6.886463098227978,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,5c72ec2cdfded6b6b35cd6ea6c72a20ddc29848843407e3fb64693d383ce8317,
smolvla,31d453f7edd78c839a8bbc39744a292686daf0de,lerobot_weighted_average,fixed_0000,0,2,4,2026081502,True,176,0.0,103,0.27027660817839205,0.4749251084867865,0.23110252479091287,0.27410216617863625,0.15029832066701992,2.0141327381134033,2.015394926071167,925.603515625,9.01455907896161,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,3fc93ec83f7320a134fb74e11b927b256122940e8956f5379804e35e26b8443c,
smolvla,31d453f7edd78c839a8bbc39744a292686daf0de,lerobot_latest_only,fixed_0000,0,0,0,2026081500,True,138,0.0,74,0.24192323721945286,0.39336715387180443,0.19441570295020938,0.2673080401495098,0.0934060981673916,2.0172922611236572,2.0295708179473877,925.603515625,7.04185007000342,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,534fad5ecdcdccbf6820ed02968e76c3710c649644329c0bdb964c134261471d,10ea76ce325df84655a8f62026658230b4cd227f0e5b27141e62d7f41d94d4c5
smolvla,31d453f7edd78c839a8bbc39744a292686daf0de,lerobot_latest_only,fixed_0000,0,1,2,2026081501,True,136,0.0,76,0.2580278366804123,0.4344712452962994,0.19955627340823412,0.24847119171172377,0.08136804318400445,2.003221035003662,1.9995863437652588,925.603515625,6.955438588745892,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,6ce5ac0cdd89e555f133f02df587554c90d80ba5ae45d8d885fd35eb7c76d6ed,
smolvla,31d453f7edd78c839a8bbc39744a292686daf0de,lerobot_latest_only,fixed_0000,0,2,4,2026081502,True,221,0.0,129,0.239959716796875,0.3966081886552274,0.1995843737386167,0.2417863633017987,0.15688040826088664,2.295654058456421,2.3295705318450928,925.603515625,11.206870123744011,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,c4d40d05a50e7911fd7968babd9df3c51c92573c42851aeffada53ad0956efee,
smolvla,31d453f7edd78c839a8bbc39744a292686daf0de,actionstream_aligned,fixed_0000,0,0,0,2026081500,True,135,0.0,67,0.23473426257260144,0.31681711473502217,0.22751915850676596,0.30990686402656137,0.09505378615298767,2.020724058151245,2.0105037689208984,925.603515625,6.936184859834611,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,d30f5ec87d6e2e8d7864bf6f119db99305fe7afa81f1ab98c95a591960ba81b9,1e2dcb358082c86d9b6b75704be008b4f0d370b247f8894eacb46f88cffc0b13
smolvla,31d453f7edd78c839a8bbc39744a292686daf0de,actionstream_aligned,fixed_0000,0,1,2,2026081501,True,132,0.0,72,0.242537829792127,0.3621394444722682,0.23609910788945854,0.353636099002324,0.08244698468368244,2.02046275138855,2.015921115875244,925.603515625,6.841363406740129,edfdfcf3a32c6449fbfd8f7d326ec8294e30bb01,743a76da497193a1a2572d1509e435c972743fefeefefd53c2d1f178b80c8420,
